Gene,Entry,Protein names,Gene Names (synonym),Function [CC],Active site,Pathway,Gene Ontology (molecular function),Involvement in disease,ChEMBL
DSG2,Q02487,Desmocollin-2 (Cadherin family member 2) (Desmocollin-3) (Desmosomal glycoprotein II) (Desmosomal glycoprotein III),CDHF2 DSC3,"FUNCTION: A component of desmosome cell-cell junctions which are required for positive regulation of cellular adhesion (PubMed:33596089). Promotes timely incorporation of DSG2 into desmosome intercellular junctions and promotes interaction of desmosome cell junctions with intermediate filament cytokeratin, via modulation of DSP phosphorylation (PubMed:33596089). Plays an important role in desmosome-mediated maintenance of intestinal epithelial cell intercellular adhesion strength and barrier function (PubMed:33596089). Positively regulates wound healing of intestinal mucosa via promotion of epithelial cell migration, and also plays a role in mechanotransduction of force between intestinal epithelial cells and extracellular matrix (PubMed:31967937). May contribute to epidermal cell positioning (stratification) by mediating differential adhesiveness between cells that express different isoforms. May promote p38MAPK signaling activation that facilitates keratinocyte migration (By similarity). {ECO:0000250|UniProtKB:P55292, ECO:0000269|PubMed:31967937, ECO:0000269|PubMed:33596089}.",,,calcium ion binding [GO:0005509]; cell adhesive protein binding involved in bundle of His cell-Purkinje myocyte communication [GO:0086083],"DISEASE: Arrhythmogenic right ventricular dysplasia, familial, 11 (ARVD11) [MIM:610476]: A congenital heart disease characterized by infiltration of adipose and fibrous tissue into the right ventricle and loss of myocardial cells, resulting in ventricular and supraventricular arrhythmias. {ECO:0000269|PubMed:17033975, ECO:0000269|PubMed:17963498, ECO:0000269|PubMed:19863551, ECO:0000269|PubMed:21062920, ECO:0000269|PubMed:23863954, ECO:0000269|PubMed:24793512, ECO:0000269|PubMed:26310507, ECO:0000269|PubMed:28256248, ECO:0000269|PubMed:33784018}. Note=The disease is caused by variants affecting the gene represented in this entry.",
DSG2,Q9Y446,Plakophilin-3,,"FUNCTION: A component of desmosome cell-cell junctions which are required for positive regulation of cellular adhesion (PubMed:24124604). Required for the localization of DSG2, DSP and PKP2 to mature desmosome junctions (PubMed:20859650). May also play a role in the maintenance of DSG3 protein abundance in keratinocytes (By similarity). Required for the formation of DSP-containing desmosome precursors in the cytoplasm during desmosome assembly (PubMed:25208567). Also regulates the accumulation of CDH1 to mature desmosome junctions, via cAMP-dependent signaling and its interaction with activated RAP1A (PubMed:25208567). Positively regulates the stabilization of PKP2 mRNA and therefore protein abundance, via its interaction with FXR1, may also regulate the protein abundance of DSP via the same mechanism (PubMed:25225333). May also regulate the protein abundance of the desmosome component PKP1 (By similarity). Required for the organization of desmosome junctions at intercellular borders between basal keratinocytes of the epidermis, as a result plays a role in maintenance of the dermal barrier and regulation of the dermal inflammatory response (By similarity). Required during epidermal keratinocyte differentiation for cell adherence at tricellular cell-cell contacts, via regulation of the timely formation of adherens junctions and desmosomes in a calcium-dependent manner, and may also play a role in the organization of the intracellular actin fiber belt (By similarity). Acts as a negative regulator of the inflammatory response in hematopoietic cells of the skin and intestine, via modulation of proinflammatory cytokine production (By similarity). Important for epithelial barrier maintenance in the intestine to reduce intestinal permeability, thereby plays a role in protection from intestinal-derived endotoxemia (By similarity). Required for the development of hair follicles, via a role in the regulation of inner root sheaf length, correct alignment and anterior-posterior polarity of hair follicles (By similarity). Promotes proliferation and cell-cycle G1/S phase transition of keratinocytes (By similarity). Promotes E2F1-driven transcription of G1/S phase promoting genes by acting to release E2F1 from its inhibitory interaction with RB1, via sequestering RB1 and CDKN1A to the cytoplasm and thereby increasing CDK4- and CDK6-driven phosphorylation of RB1 (By similarity). May act as a scaffold protein to facilitate MAPK phosphorylation of RPS6KA protein family members and subsequently promote downstream EGFR signaling (By similarity). May play a role in the positive regulation of transcription of Wnt-mediated TCF-responsive target genes (PubMed:34058472). {ECO:0000250|UniProtKB:Q9QY23, ECO:0000269|PubMed:20859650, ECO:0000269|PubMed:24124604, ECO:0000269|PubMed:25208567, ECO:0000269|PubMed:25225333, ECO:0000269|PubMed:34058472}.",,,alpha-catenin binding [GO:0045294]; cadherin binding [GO:0045296]; cadherin binding involved in cell-cell adhesion [GO:0098641]; cell adhesion molecule binding [GO:0050839]; enzyme binding [GO:0019899]; RNA binding [GO:0003723],,
DSG2,A0AAQ5BH06,Desmoglein 2,,,,,calcium ion binding [GO:0005509],,
DSG2,A0AAQ5BGX8,Desmoglein 2,,,,,calcium ion binding [GO:0005509],,
DSG2,A0AAQ5BGZ7,Desmoglein 2,,,,,calcium ion binding [GO:0005509],,
DSG2,A0AAQ5BH03,Desmoglein 2,,,,,calcium ion binding [GO:0005509],,
DSG2,A0AAQ5BH29,Desmoglein 2,,,,,calcium ion binding [GO:0005509],,
DSG2,A0AAQ5BGT2,Desmoglein 2,,,,,calcium ion binding [GO:0005509],,
DSG2,A0AAQ5BGX5,Desmoglein 2,,,,,calcium ion binding [GO:0005509],,
DSG2,A0AAQ5BGZ0,Desmoglein 2,,,,,calcium ion binding [GO:0005509],,
DSG2,Q8WWR7,Desmoglein 2,,,,,,,
DSG2,J3KSI6,Desmoglein 2,,,,,calcium ion binding [GO:0005509],,
DSG2,A0AAQ5BGU9,Desmoglein 2,,,,,calcium ion binding [GO:0005509],,
DSG2,A0AAQ5BGX2,Desmoglein 2,,,,,calcium ion binding [GO:0005509],,
DSG2,A0AAQ5BGY9,Desmoglein 2,,,,,,,
DSG2,A0AAQ5BH09,Desmoglein 2,,,,,calcium ion binding [GO:0005509],,
DSG2,A0AAQ5BH19,Desmoglein 2,,,,,calcium ion binding [GO:0005509],,
DSG2,A0A804HJQ3,Desmoglein 2,,,,,calcium ion binding [GO:0005509],,
DSG2,A0AAQ5BGZ9,Desmoglein 2,,,,,,,
DSG2,A0AAQ5BH00,Desmoglein 2,,,,,calcium ion binding [GO:0005509],,
DSG2,A0AAQ5BH32,Desmoglein 2,,,,,,,
DSG2,A0A804HIA2,Desmoglein 2,,,,,calcium ion binding [GO:0005509],,
EPHA7,Q15375,Ephrin type-A receptor 7 (EC 2.7.10.1) (EPH homology kinase 3) (EHK-3) (EPH-like kinase 11) (EK11) (hEK11),EHK3 HEK11,"FUNCTION: Receptor tyrosine kinase which binds promiscuously GPI-anchored ephrin-A family ligands residing on adjacent cells, leading to contact-dependent bidirectional signaling into neighboring cells. The signaling pathway downstream of the receptor is referred to as forward signaling while the signaling pathway downstream of the ephrin ligand is referred to as reverse signaling. Among GPI-anchored ephrin-A ligands, EFNA5 is a cognate/functional ligand for EPHA7 and their interaction regulates brain development modulating cell-cell adhesion and repulsion. Has a repellent activity on axons and is for instance involved in the guidance of corticothalamic axons and in the proper topographic mapping of retinal axons to the colliculus. May also regulate brain development through a caspase(CASP3)-dependent proapoptotic activity. Forward signaling may result in activation of components of the ERK signaling pathway including MAP2K1, MAP2K2, MAPK1 and MAPK3 which are phosphorylated upon activation of EPHA7. {ECO:0000269|PubMed:17726105}.","ACT_SITE 758; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10028""",,ATP binding [GO:0005524]; axon guidance receptor activity [GO:0008046]; boss receptor activity [GO:0008288]; brain-derived neurotrophic factor receptor activity [GO:0060175]; chemorepellent activity [GO:0045499]; epidermal growth factor receptor activity [GO:0005006]; fibroblast growth factor receptor activity [GO:0005007]; GPI-linked ephrin receptor activity [GO:0005004]; growth factor binding [GO:0019838]; hepatocyte growth factor receptor activity [GO:0005008]; histone H2AXY142 kinase activity [GO:0140801]; histone H3Y41 kinase activity [GO:0035401]; insulin receptor activity [GO:0005009]; insulin-like growth factor receptor activity [GO:0005010]; macrophage colony-stimulating factor receptor activity [GO:0005011]; placental growth factor receptor activity [GO:0036332]; platelet-derived growth factor alpha-receptor activity [GO:0005018]; platelet-derived growth factor beta-receptor activity [GO:0005019]; protein tyrosine kinase activity [GO:0004713]; protein tyrosine kinase collagen receptor activity [GO:0038062]; stem cell factor receptor activity [GO:0005020]; transmembrane-ephrin receptor activity [GO:0005005]; vascular endothelial growth factor receptor activity [GO:0005021],,CHEMBL4602;
EPHA7,O00560,Syntenin-1 (Melanoma differentiation-associated protein 9) (MDA-9) (Pro-TGF-alpha cytoplasmic domain-interacting protein 18) (TACIP18) (Scaffold protein Pbp1) (Syndecan-binding protein 1),MDA9 SYCL,"FUNCTION: Multifunctional adapter protein involved in diverse array of functions including trafficking of transmembrane proteins, neuro and immunomodulation, exosome biogenesis, and tumorigenesis (PubMed:26291527). Positively regulates TGFB1-mediated SMAD2/3 activation and TGFB1-induced epithelial-to-mesenchymal transition (EMT) and cell migration in various cell types. May increase TGFB1 signaling by enhancing cell-surface expression of TGFR1 by preventing the interaction between TGFR1 and CAV1 and subsequent CAV1-dependent internalization and degradation of TGFR1 (PubMed:25893292). In concert with SDC1/4 and PDCD6IP, regulates exosome biogenesis (PubMed:22660413). Regulates migration, growth, proliferation, and cell cycle progression in a variety of cancer types (PubMed:26539120). In adherens junctions may function to couple syndecans to cytoskeletal proteins or signaling components. Seems to couple transcription factor SOX4 to the IL-5 receptor (IL5RA) (PubMed:11498591). May also play a role in vesicular trafficking (PubMed:11179419). Seems to be required for the targeting of TGFA to the cell surface in the early secretory pathway (PubMed:10230395). {ECO:0000269|PubMed:10230395, ECO:0000269|PubMed:11179419, ECO:0000269|PubMed:11498591, ECO:0000269|PubMed:22660413, ECO:0000269|PubMed:25893292, ECO:0000269|PubMed:26539120, ECO:0000303|PubMed:26291527}.",,,"cell adhesion molecule binding [GO:0050839]; cytoskeletal anchor activity [GO:0008093]; ephrin receptor binding [GO:0046875]; frizzled binding [GO:0005109]; growth factor binding [GO:0019838]; identical protein binding [GO:0042802]; interleukin-5 receptor binding [GO:0005137]; ionotropic glutamate receptor binding [GO:0035255]; neurexin family protein binding [GO:0042043]; phosphatidylinositol-4,5-bisphosphate binding [GO:0005546]; protein heterodimerization activity [GO:0046982]; protein sequestering activity [GO:0140311]; protein-containing complex binding [GO:0044877]; syndecan binding [GO:0045545]",,CHEMBL4739667;
EPHA7,P52803,Ephrin-A5 (AL-1) (EPH-related receptor tyrosine kinase ligand 7) (LERK-7),EPLG7 LERK7,"FUNCTION: Cell surface GPI-bound ligand for Eph receptors, a family of receptor tyrosine kinases which are crucial for migration, repulsion and adhesion during neuronal, vascular and epithelial development. Binds promiscuously Eph receptors residing on adjacent cells, leading to contact-dependent bidirectional signaling into neighboring cells. The signaling pathway downstream of the receptor is referred to as forward signaling while the signaling pathway downstream of the ephrin ligand is referred to as reverse signaling. Induces compartmentalized signaling within a caveolae-like membrane microdomain when bound to the extracellular domain of its cognate receptor. This signaling event requires the activity of the Fyn tyrosine kinase. Activates the EPHA3 receptor to regulate cell-cell adhesion and cytoskeletal organization. With the receptor EPHA2 may regulate lens fiber cells shape and interactions and be important for lens transparency maintenance. May function actively to stimulate axon fasciculation. The interaction of EFNA5 with EPHA5 also mediates communication between pancreatic islet cells to regulate glucose-stimulated insulin secretion. Cognate/functional ligand for EPHA7, their interaction regulates brain development modulating cell-cell adhesion and repulsion. {ECO:0000269|PubMed:10601038, ECO:0000269|PubMed:11870224}.",,,chemorepellent activity [GO:0045499]; ephrin receptor binding [GO:0046875]; neurotrophin TRKA receptor binding [GO:0005168]; neurotrophin TRKB receptor binding [GO:0005169]; neurotrophin TRKC receptor binding [GO:0005170]; transmembrane receptor protein tyrosine kinase activator activity [GO:0030297],,
EPHA7,P35453,Homeobox protein Hox-D13 (Homeobox protein Hox-4I),HOX4I,"FUNCTION: Sequence-specific transcription factor that binds gene promoters and activates their transcription (PubMed:24789103). Part of a developmental regulatory system that provides cells with specific positional identities on the anterior-posterior axis (By similarity). {ECO:0000250|UniProtKB:P24344, ECO:0000269|PubMed:24789103}.",,,"chromatin binding [GO:0003682]; DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific double-stranded DNA binding [GO:1990837]","DISEASE: Synpolydactyly 1 (SPD1) [MIM:186000]: Limb malformation that shows a characteristic manifestation in both hands and feet. This condition is inherited as an autosomal dominant trait with reduced penetrance. {ECO:0000269|PubMed:12414828, ECO:0000269|PubMed:16222680, ECO:0000269|PubMed:24789103, ECO:0000269|PubMed:26581570, ECO:0000269|PubMed:8817328}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Brachydactyly D (BDD) [MIM:113200]: A form of brachydactyly. Brachydactyly defines a group of inherited malformations characterized by shortening of the digits due to abnormal development of the phalanges and/or the metacarpals. Brachydactyly type D is characterized by short and broad terminal phalanges of the thumbs and big toes. {ECO:0000269|PubMed:12649808}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Syndactyly 5 (SDTY5) [MIM:186300]: A form of syndactyly, a congenital anomaly of the hand or foot marked by persistence of the webbing between adjacent digits that are more or less completely attached. The characteristic finding in SDTY5 is the presence of an associated metacarpal and metatarsal fusion. The metacarpals and metatarsals most commonly fused are the 4th and 5th or the 3rd and 4th. Soft tissue syndactyly usually affects the 3rd and 4th fingers and the 2nd and 3rd toes. {ECO:0000269|PubMed:17236141}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Brachydactyly-syndactyly syndrome (BDSD) [MIM:610713]: A disease characterized by generalized shortening of the hands and feet, broad and short distal phalanges of the thumbs, and cutaneous syndactyly of toes 2 and 3. The limb phenotypes observed in this syndrome overlap those of brachydactyly types A4, D, E and syndactyly type 1. {ECO:0000269|PubMed:17236141}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Brachydactyly E1 (BDE1) [MIM:113300]: A form of brachydactyly. Brachydactyly defines a group of inherited malformations characterized by shortening of the digits due to abnormal development of the phalanges and/or the metacarpals. Brachydactyly type E is characterized by shortening of the fingers mainly in the metacarpals and metatarsals. Wide variability in the number of digits affected occurs from person to person, even in the same family. Some individuals are moderately short of stature. Brachydactyly type E1 is characterized by shortening limited to fourth metacarpals and/or metatarsals. {ECO:0000269|PubMed:12649808, ECO:0000269|PubMed:24789103}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: VACTERL association (VACTERL) [MIM:192350]: VACTERL is an acronym for vertebral anomalies, anal atresia, congenital cardiac disease, tracheoesophageal fistula, renal anomalies, radial dysplasia, and other limb defects. {ECO:0000269|PubMed:19006232}. Note=The gene represented in this entry may be involved in disease pathogenesis.; DISEASE: Brachydactyly-syndactyly-oligodactyly syndrome (BDSDO) [MIM:610713]: A syndrome characterized by a complex brachydactyly-syndactyly-oligodactyly phenotype. Limb anomalies include reduced number of digits that are severely shortened, camptodactyly, syndactyly, absence of terminal phalanges of the thumbs, and absence of nails of the thumbs and toes. {ECO:0000269|PubMed:23995701}. Note=The disease is caused by variants affecting the gene represented in this entry.",
